,path,oldType,file,prefix,no,newType
3980,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/GUxm9AWVpOI.000.mp4,train,GUxm9AWVpOI.000.mp4,GUxm9AWVpOI,000,train
3981,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/8XJCdulCPkM.005.mp4,train,8XJCdulCPkM.005.mp4,8XJCdulCPkM,005,train
3982,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/KmHe8urs3LI.003.mp4,train,KmHe8urs3LI.003.mp4,KmHe8urs3LI,003,val
3983,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/bAxlTgobVHE.000.mp4,train,bAxlTgobVHE.000.mp4,bAxlTgobVHE,000,train
3984,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/Sb1b8JMVhLs.002.mp4,train,Sb1b8JMVhLs.002.mp4,Sb1b8JMVhLs,002,train
3985,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/9QGTbcqb2tM.001.mp4,train,9QGTbcqb2tM.001.mp4,9QGTbcqb2tM,001,val
3986,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/om-9kFEKJIs.001.mp4,train,om-9kFEKJIs.001.mp4,om-9kFEKJIs,001,val
3987,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/QiPb8vlGDFo.003.mp4,train,QiPb8vlGDFo.003.mp4,QiPb8vlGDFo,003,train
3988,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/Lq4uvcHNiy8.003.mp4,train,Lq4uvcHNiy8.003.mp4,Lq4uvcHNiy8,003,train
3989,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/idsEawKW4X8.004.mp4,train,idsEawKW4X8.004.mp4,idsEawKW4X8,004,val
3990,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/8hW6WfYBP18.005.mp4,train,8hW6WfYBP18.005.mp4,8hW6WfYBP18,005,val
3991,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/HONL8ha-1BE.005.mp4,train,HONL8ha-1BE.005.mp4,HONL8ha-1BE,005,test
3992,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/9CPKW0sqR3E.002.mp4,train,9CPKW0sqR3E.002.mp4,9CPKW0sqR3E,002,val
3993,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/As93GgkTdt4.001.mp4,train,As93GgkTdt4.001.mp4,As93GgkTdt4,001,train
3994,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/nQtiqrceBhg.001.mp4,train,nQtiqrceBhg.001.mp4,nQtiqrceBhg,001,train
3995,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/VvSk5m90xOs.000.mp4,train,VvSk5m90xOs.000.mp4,VvSk5m90xOs,000,test
3996,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/HUHFlCs3YJ8.001.mp4,train,HUHFlCs3YJ8.001.mp4,HUHFlCs3YJ8,001,val
3997,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/T6CMGXdPUTA.000.mp4,train,T6CMGXdPUTA.000.mp4,T6CMGXdPUTA,000,val
3998,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/XhgDsQlEnuU.001.mp4,train,XhgDsQlEnuU.001.mp4,XhgDsQlEnuU,001,test
3999,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/wr4dP9MuHME.005.mp4,train,wr4dP9MuHME.005.mp4,wr4dP9MuHME,005,train
4000,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/ItkIHtgVhIk.000.mp4,train,ItkIHtgVhIk.000.mp4,ItkIHtgVhIk,000,train
4001,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/3gKpBq-1yG4.003.mp4,train,3gKpBq-1yG4.003.mp4,3gKpBq-1yG4,003,val
4002,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/bzaOB8BoWPU.002.mp4,train,bzaOB8BoWPU.002.mp4,bzaOB8BoWPU,002,train
4003,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/JBdLI6AhJrw.001.mp4,train,JBdLI6AhJrw.001.mp4,JBdLI6AhJrw,001,train
4004,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/iW1t-ZiG2rc.000.mp4,train,iW1t-ZiG2rc.000.mp4,iW1t-ZiG2rc,000,val
4005,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/xZFZ0Mvjiuo.005.mp4,train,xZFZ0Mvjiuo.005.mp4,xZFZ0Mvjiuo,005,train
4006,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/p7-JUvStF4w.004.mp4,train,p7-JUvStF4w.004.mp4,p7-JUvStF4w,004,train
4007,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/5CRqN54uejE.002.mp4,train,5CRqN54uejE.002.mp4,5CRqN54uejE,002,train
4008,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/HJkoeB_F4c4.001.mp4,train,HJkoeB_F4c4.001.mp4,HJkoeB_F4c4,001,train
4009,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/KLY518hfGhU.000.mp4,train,KLY518hfGhU.000.mp4,KLY518hfGhU,000,train
4010,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/r1v6EmZv7-o.001.mp4,train,r1v6EmZv7-o.001.mp4,r1v6EmZv7-o,001,test
4011,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/48S9_KZvzVw.005.mp4,train,48S9_KZvzVw.005.mp4,48S9_KZvzVw,005,val
4012,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/Znixev2a1AI.001.mp4,train,Znixev2a1AI.001.mp4,Znixev2a1AI,001,train
4013,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/BmDClgdWlH4.004.mp4,train,BmDClgdWlH4.004.mp4,BmDClgdWlH4,004,train
4014,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/6-O-HJf6OZI.001.mp4,train,6-O-HJf6OZI.001.mp4,6-O-HJf6OZI,001,train
4015,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/fecQUZ-ehKQ.000.mp4,train,fecQUZ-ehKQ.000.mp4,fecQUZ-ehKQ,000,train
4016,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/521sm7CTyfg.004.mp4,train,521sm7CTyfg.004.mp4,521sm7CTyfg,004,val
4017,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/dRP8ZaAryro.004.mp4,train,dRP8ZaAryro.004.mp4,dRP8ZaAryro,004,train
4018,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/CpmR-91GxmY.004.mp4,train,CpmR-91GxmY.004.mp4,CpmR-91GxmY,004,test
4019,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/xQHmbJ_lPjY.003.mp4,train,xQHmbJ_lPjY.003.mp4,xQHmbJ_lPjY,003,train
4020,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/opEoJBrcmbI.003.mp4,train,opEoJBrcmbI.003.mp4,opEoJBrcmbI,003,train
4021,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/fSkQXqXR7D0.000.mp4,train,fSkQXqXR7D0.000.mp4,fSkQXqXR7D0,000,train
4022,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/eI_7SimPnnQ.005.mp4,train,eI_7SimPnnQ.005.mp4,eI_7SimPnnQ,005,val
4023,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/idsEawKW4X8.005.mp4,train,idsEawKW4X8.005.mp4,idsEawKW4X8,005,val
4024,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/0zJcYnsh55g.003.mp4,train,0zJcYnsh55g.003.mp4,0zJcYnsh55g,003,test
4025,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/lLKwlPLdYig.000.mp4,train,lLKwlPLdYig.000.mp4,lLKwlPLdYig,000,test
4026,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/IHJn3UHXCMs.003.mp4,train,IHJn3UHXCMs.003.mp4,IHJn3UHXCMs,003,test
4027,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/a84s1DYag-I.004.mp4,train,a84s1DYag-I.004.mp4,a84s1DYag-I,004,test
4028,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/c672aEuUa-g.002.mp4,train,c672aEuUa-g.002.mp4,c672aEuUa-g,002,test
4029,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/s3m8DgUi6GM.004.mp4,train,s3m8DgUi6GM.004.mp4,s3m8DgUi6GM,004,train
4030,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/sqnW6xXYTKg.000.mp4,train,sqnW6xXYTKg.000.mp4,sqnW6xXYTKg,000,train
4031,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/BeyIfaH64xY.001.mp4,train,BeyIfaH64xY.001.mp4,BeyIfaH64xY,001,val
4032,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/htH89DBizno.002.mp4,train,htH89DBizno.002.mp4,htH89DBizno,002,val
4033,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/_GFregyrwfo.002.mp4,train,_GFregyrwfo.002.mp4,_GFregyrwfo,002,test
4034,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/MOobNUpfWiY.005.mp4,train,MOobNUpfWiY.005.mp4,MOobNUpfWiY,005,val
4035,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/DnTtbAR_Qyw.002.mp4,train,DnTtbAR_Qyw.002.mp4,DnTtbAR_Qyw,002,train
4036,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/GyLjVOVPGKQ.005.mp4,train,GyLjVOVPGKQ.005.mp4,GyLjVOVPGKQ,005,val
4037,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/zvX4fNj0uxk.003.mp4,train,zvX4fNj0uxk.003.mp4,zvX4fNj0uxk,003,train
4038,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/nOCSTnpB_F4.001.mp4,train,nOCSTnpB_F4.001.mp4,nOCSTnpB_F4,001,test
4039,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/qVrXROy4Ais.004.mp4,train,qVrXROy4Ais.004.mp4,qVrXROy4Ais,004,val
4040,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/SYlV95nPTPs.001.mp4,train,SYlV95nPTPs.001.mp4,SYlV95nPTPs,001,train
4041,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/qW0TYVtzq5A.000.mp4,train,qW0TYVtzq5A.000.mp4,qW0TYVtzq5A,000,train
4042,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/y7MEVu2nyes.004.mp4,train,y7MEVu2nyes.004.mp4,y7MEVu2nyes,004,train
4043,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/Zi7QHI_5ipU.000.mp4,train,Zi7QHI_5ipU.000.mp4,Zi7QHI_5ipU,000,train
4044,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/OXkDmd3nA94.003.mp4,train,OXkDmd3nA94.003.mp4,OXkDmd3nA94,003,val
4045,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/Lj1WuMXFa-4.002.mp4,train,Lj1WuMXFa-4.002.mp4,Lj1WuMXFa-4,002,train
4046,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/cdtZKwM5NIM.004.mp4,train,cdtZKwM5NIM.004.mp4,cdtZKwM5NIM,004,train
4047,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/1mdMhaq5p4w.005.mp4,train,1mdMhaq5p4w.005.mp4,1mdMhaq5p4w,005,train
4048,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/2ceHmUmguzk.001.mp4,train,2ceHmUmguzk.001.mp4,2ceHmUmguzk,001,test
4049,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/-55DRRMTppE.005.mp4,train,-55DRRMTppE.005.mp4,-55DRRMTppE,005,train
4050,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/JJs_HTelie4.002.mp4,train,JJs_HTelie4.002.mp4,JJs_HTelie4,002,val
4051,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/mZQP06F94u8.004.mp4,train,mZQP06F94u8.004.mp4,mZQP06F94u8,004,train
4052,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/XOioICna1hc.004.mp4,train,XOioICna1hc.004.mp4,XOioICna1hc,004,val
4053,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/EX3i4IMY1Pw.002.mp4,train,EX3i4IMY1Pw.002.mp4,EX3i4IMY1Pw,002,train
4054,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/m04e9ylCoK0.003.mp4,train,m04e9ylCoK0.003.mp4,m04e9ylCoK0,003,test
4055,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/vqF65-bFHKM.004.mp4,train,vqF65-bFHKM.004.mp4,vqF65-bFHKM,004,train
4056,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/8py6SksNsZQ.002.mp4,train,8py6SksNsZQ.002.mp4,8py6SksNsZQ,002,test
4057,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/3df_Uk9EmwU.000.mp4,train,3df_Uk9EmwU.000.mp4,3df_Uk9EmwU,000,test
4058,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/2mfmw63l88g.005.mp4,train,2mfmw63l88g.005.mp4,2mfmw63l88g,005,train
4059,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/CJjNcuBLjMM.001.mp4,train,CJjNcuBLjMM.001.mp4,CJjNcuBLjMM,001,train
4060,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/ZX3okNzASCs.002.mp4,train,ZX3okNzASCs.002.mp4,ZX3okNzASCs,002,val
4061,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/KDwpjQiIfjY.000.mp4,train,KDwpjQiIfjY.000.mp4,KDwpjQiIfjY,000,train
4062,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/B77ZCcCMrkM.004.mp4,train,B77ZCcCMrkM.004.mp4,B77ZCcCMrkM,004,train
4063,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/iXaqqRE76lI.003.mp4,train,iXaqqRE76lI.003.mp4,iXaqqRE76lI,003,train
4064,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/W0Ay5uul8j0.001.mp4,train,W0Ay5uul8j0.001.mp4,W0Ay5uul8j0,001,train
4065,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/Kpto8K_B-5A.002.mp4,train,Kpto8K_B-5A.002.mp4,Kpto8K_B-5A,002,train
4066,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/Z3E1jkaNRKs.001.mp4,train,Z3E1jkaNRKs.001.mp4,Z3E1jkaNRKs,001,train
4067,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/CFk4v2Kd5Ns.002.mp4,train,CFk4v2Kd5Ns.002.mp4,CFk4v2Kd5Ns,002,train
4068,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/3J7Cl3FXs1o.004.mp4,train,3J7Cl3FXs1o.004.mp4,3J7Cl3FXs1o,004,train
4069,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/_g3M_MoFIvA.005.mp4,train,_g3M_MoFIvA.005.mp4,_g3M_MoFIvA,005,train
4070,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/dB2XYhvqUBU.003.mp4,train,dB2XYhvqUBU.003.mp4,dB2XYhvqUBU,003,test
4071,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/M39PNQ8Omhc.005.mp4,train,M39PNQ8Omhc.005.mp4,M39PNQ8Omhc,005,test
4072,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/pOBn7AuGIuI.005.mp4,train,pOBn7AuGIuI.005.mp4,pOBn7AuGIuI,005,val
4073,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/W0LRjSS9pVM.001.mp4,train,W0LRjSS9pVM.001.mp4,W0LRjSS9pVM,001,train
4074,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/7s3itKIXww0.002.mp4,train,7s3itKIXww0.002.mp4,7s3itKIXww0,002,val
4075,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/2DZb5yIc6Fg.003.mp4,train,2DZb5yIc6Fg.003.mp4,2DZb5yIc6Fg,003,train
4076,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/DChmTb-c9uM.005.mp4,train,DChmTb-c9uM.005.mp4,DChmTb-c9uM,005,train
4077,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/WpEZOSrENL0.002.mp4,train,WpEZOSrENL0.002.mp4,WpEZOSrENL0,002,test
4078,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/1jC4vsQsjwM.004.mp4,train,1jC4vsQsjwM.004.mp4,1jC4vsQsjwM,004,train
4079,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/Bo-mrL28d8M.004.mp4,train,Bo-mrL28d8M.004.mp4,Bo-mrL28d8M,004,train
4080,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/7wsksuXYoMY.001.mp4,train,7wsksuXYoMY.001.mp4,7wsksuXYoMY,001,train
4081,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/dvCKoyBG1pE.002.mp4,train,dvCKoyBG1pE.002.mp4,dvCKoyBG1pE,002,test
4082,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/F4UeAogUMMs.003.mp4,train,F4UeAogUMMs.003.mp4,F4UeAogUMMs,003,test
4083,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/r1v6EmZv7-o.004.mp4,train,r1v6EmZv7-o.004.mp4,r1v6EmZv7-o,004,test
4084,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/EknEAPhAjdA.002.mp4,train,EknEAPhAjdA.002.mp4,EknEAPhAjdA,002,train
4085,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/in-HuMgiDCE.003.mp4,train,in-HuMgiDCE.003.mp4,in-HuMgiDCE,003,test
4086,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/h9jIdLBaMEo.000.mp4,train,h9jIdLBaMEo.000.mp4,h9jIdLBaMEo,000,train
4087,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/P9WDAY-MFzk.003.mp4,train,P9WDAY-MFzk.003.mp4,P9WDAY-MFzk,003,train
4088,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/yHwuRYr5lxk.004.mp4,train,yHwuRYr5lxk.004.mp4,yHwuRYr5lxk,004,train
4089,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/TQHzCznQ14Y.000.mp4,train,TQHzCznQ14Y.000.mp4,TQHzCznQ14Y,000,train
4090,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/OgPC4wnLJR0.002.mp4,train,OgPC4wnLJR0.002.mp4,OgPC4wnLJR0,002,test
4091,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/oXRhk1PUPcQ.002.mp4,train,oXRhk1PUPcQ.002.mp4,oXRhk1PUPcQ,002,train
4092,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/u_qvbRpm88k.005.mp4,train,u_qvbRpm88k.005.mp4,u_qvbRpm88k,005,test
4093,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/WosLI6krxUg.001.mp4,train,WosLI6krxUg.001.mp4,WosLI6krxUg,001,val
4094,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/vZpneJlniAE.005.mp4,train,vZpneJlniAE.005.mp4,vZpneJlniAE,005,test
4095,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/USO-o9dHJ3U.000.mp4,train,USO-o9dHJ3U.000.mp4,USO-o9dHJ3U,000,train
4096,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/-R2SZu3SYgM.004.mp4,train,-R2SZu3SYgM.004.mp4,-R2SZu3SYgM,004,train
4097,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/ana5C73n9bY.003.mp4,train,ana5C73n9bY.003.mp4,ana5C73n9bY,003,train
4098,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/kp3c66Igyr8.004.mp4,train,kp3c66Igyr8.004.mp4,kp3c66Igyr8,004,train
4099,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/Kmrd1MsZKmQ.000.mp4,train,Kmrd1MsZKmQ.000.mp4,Kmrd1MsZKmQ,000,train
4100,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/CdUYBux3Vn8.000.mp4,train,CdUYBux3Vn8.000.mp4,CdUYBux3Vn8,000,train
4101,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/T4eZ81aJwJI.004.mp4,train,T4eZ81aJwJI.004.mp4,T4eZ81aJwJI,004,test
4102,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/UWVOT3YPQH4.002.mp4,train,UWVOT3YPQH4.002.mp4,UWVOT3YPQH4,002,val
4103,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/n8IiQJyqjiE.000.mp4,train,n8IiQJyqjiE.000.mp4,n8IiQJyqjiE,000,test
4104,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/pZxqWp0e-Ik.004.mp4,train,pZxqWp0e-Ik.004.mp4,pZxqWp0e-Ik,004,train
4105,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/54TGLGvIm_8.002.mp4,train,54TGLGvIm_8.002.mp4,54TGLGvIm_8,002,train
4106,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/OZlpENU9h28.005.mp4,train,OZlpENU9h28.005.mp4,OZlpENU9h28,005,train
4107,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/J0JrzUmZGcA.002.mp4,train,J0JrzUmZGcA.002.mp4,J0JrzUmZGcA,002,train
4108,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/Os7L5C-i9Fw.003.mp4,train,Os7L5C-i9Fw.003.mp4,Os7L5C-i9Fw,003,val
4109,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/jVGTEDAYWZ8.003.mp4,train,jVGTEDAYWZ8.003.mp4,jVGTEDAYWZ8,003,train
4110,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/m5kTITzj1bY.001.mp4,train,m5kTITzj1bY.001.mp4,m5kTITzj1bY,001,val
4111,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/YzcZY1mUZfc.004.mp4,train,YzcZY1mUZfc.004.mp4,YzcZY1mUZfc,004,val
4112,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/YJ5CINQ8v_E.000.mp4,train,YJ5CINQ8v_E.000.mp4,YJ5CINQ8v_E,000,train
4113,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/2_OOIcYfLV0.003.mp4,train,2_OOIcYfLV0.003.mp4,2_OOIcYfLV0,003,val
4114,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/OTXGM3Guxy4.005.mp4,train,OTXGM3Guxy4.005.mp4,OTXGM3Guxy4,005,val
4115,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/Tg8a_iNEamM.000.mp4,train,Tg8a_iNEamM.000.mp4,Tg8a_iNEamM,000,train
4116,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/bzFTA6kGyA8.002.mp4,train,bzFTA6kGyA8.002.mp4,bzFTA6kGyA8,002,train
4117,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/L9sG80PI1Gw.003.mp4,train,L9sG80PI1Gw.003.mp4,L9sG80PI1Gw,003,train
4118,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/2WuhWF4fAOQ.004.mp4,train,2WuhWF4fAOQ.004.mp4,2WuhWF4fAOQ,004,train
4119,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/M_OpMKBEOyU.001.mp4,train,M_OpMKBEOyU.001.mp4,M_OpMKBEOyU,001,train
4120,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/ioaBnmfoHgo.000.mp4,train,ioaBnmfoHgo.000.mp4,ioaBnmfoHgo,000,test
4121,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/MD9yyz-OSRs.002.mp4,train,MD9yyz-OSRs.002.mp4,MD9yyz-OSRs,002,train
4122,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/nGGtTu6dSJE.000.mp4,train,nGGtTu6dSJE.000.mp4,nGGtTu6dSJE,000,train
4123,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/2uAJJH7B5aw.001.mp4,train,2uAJJH7B5aw.001.mp4,2uAJJH7B5aw,001,train
4124,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/LNM1i-a9q_A.004.mp4,train,LNM1i-a9q_A.004.mp4,LNM1i-a9q_A,004,train
4125,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/iYVJt41_q7M.002.mp4,train,iYVJt41_q7M.002.mp4,iYVJt41_q7M,002,train
4126,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/QlkTEWrSCBs.000.mp4,train,QlkTEWrSCBs.000.mp4,QlkTEWrSCBs,000,train
4127,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/--Ymqszjv54.001.mp4,train,--Ymqszjv54.001.mp4,--Ymqszjv54,001,train
4128,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/jolhoLhAurM.002.mp4,train,jolhoLhAurM.002.mp4,jolhoLhAurM,002,val
4129,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/lLWOcztaIBI.003.mp4,train,lLWOcztaIBI.003.mp4,lLWOcztaIBI,003,train
4130,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/It0-yCwOc5k.003.mp4,train,It0-yCwOc5k.003.mp4,It0-yCwOc5k,003,test
4131,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/I_ncZcYgFjw.002.mp4,train,I_ncZcYgFjw.002.mp4,I_ncZcYgFjw,002,test
4132,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/RCr48dXuZYE.002.mp4,train,RCr48dXuZYE.002.mp4,RCr48dXuZYE,002,train
4133,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/1mdMhaq5p4w.004.mp4,train,1mdMhaq5p4w.004.mp4,1mdMhaq5p4w,004,train
4134,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/2KSBoJZMcMU.003.mp4,train,2KSBoJZMcMU.003.mp4,2KSBoJZMcMU,003,val
4135,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/zMXfMcqpPwQ.002.mp4,train,zMXfMcqpPwQ.002.mp4,zMXfMcqpPwQ,002,test
4136,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/p6jjj6jn2fM.003.mp4,train,p6jjj6jn2fM.003.mp4,p6jjj6jn2fM,003,train
4137,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/mxLRr3YqgMU.000.mp4,train,mxLRr3YqgMU.000.mp4,mxLRr3YqgMU,000,train
4138,/rds/user/mwh38/hpc-work/personality-machine/firstimpressions/train/NoHext7JXYU.000.mp4,train,NoHext7JXYU.000.mp4,NoHext7JXYU,000,train
